5033=Inactive Exchange|5034=648|5035=3027|5026=1|
5033=EuroMTS - MTS Markets Level 1 & Level 2|5034=649|5035=3027|5026=1|
5033=Inactive Exchange starting Oct 3, 2007; was Tullett and Tokyo Surf -  Options, Misc. Fixings and Mor|5034=650|5035=3027|5026=1|
5033=Luxembourg Stock Exchange - Level 1 and Indices|5034=651|5035=3027|5026=1|
5033=Borsa Italiana: DER Module (derivatives market) Level 2|5034=652|5035=3027|5026=1|
5033=CBOE Indices feed|5034=653|5035=3027|5026=1|
5033=Economic & Financial Indicators and Global Closing Equity Indices|5034=654|5035=3027|5026=1|
5033=Bulgaria Stock Exchange|5034=655|5035=3027|5026=1|
5033=Xetra European Stars Level 2|5034=656|5035=3027|5026=1|
5033=Xetra US Stars Level 2|5034=657|5035=3027|5026=1|
5033=IBEX Indices|5034=658|5035=3027|5026=1|
5033=Johannesburg Indices|5034=659|5035=3027|5026=1|
5033=OMX - Nordic Basic Indices|5034=660|5035=3027|5026=1|
5033=iBoxx Indices|5034=661|5035=3027|5026=1|
5033=Virt-X Level 2|5034=662|5035=3027|5026=1|
5033=OMX - Nordic Equities Level 2|5034=663|5035=3027|5026=1|
5033=Bucharest Stock Exchange|5034=664|5035=3027|5026=1|
5033=Inactive Exchange starting Jan 9, 2008; was Euribor|5034=665|5035=3027|5026=1|
5033=CBOE Futures Exchange|5034=666|5035=3027|5026=1|
5033=CME E-mini RLC Level 2|5034=673|5035=3027|5026=1|
5033=CBOT (Chicago Board of Trade)|5034=674|5035=3027|5026=1|
5033=NYBOT (New York Board of Trade)|5034=675|5035=3027|5026=1|
5033=CME Globex RLC Level 2|5034=676|5035=3027|5026=1|
5033=COMEX (New York Commodities Exchange)|5034=677|5035=3027|5026=1|
5033=NYMEX e-miNY Futures|5034=678|5035=3027|5026=1|
5033=Minneapolis Grain Exchange|5034=679|5035=3027|5026=1|
5033=CME GLOBEX|5034=680|5035=3027|5026=1|
5033=GTIS Basic FX Snapshot|5034=681|5035=3027|5026=1|
5033=GTIS Full FX Snapshot|5034=682|5035=3027|5026=1|
5033=KCBT (Kansas City Board of Trade)|5034=683|5035=3027|5026=1|
5033=CME eMini Equity Package|5034=684|5035=3027|5026=1|
5033=CME RTH|5034=685|5035=3027|5026=1|
5033=New York Mercantile Exchange - NYMEX|5034=686|5035=3027|5026=1|
5033=GTIS Spot and Forward Full FX|5034=687|5035=3027|5026=1|
5033=Inactive Exchange|5034=688|5035=3027|5026=1|
5033=GTIS Spot and Forward FX|5034=689|5035=3027|5026=1|
5033=GTIS BBA LIBOR|5034=690|5035=3027|5026=1|
5033=GTIS Precious Metals|5034=691|5035=3027|5026=1|
5033=GTIS Fixed Income|5034=692|5035=3027|5026=1|
5033=CBOT - ECBOT|5034=693|5035=3027|5026=1|
5033=CME Indices|5034=694|5035=3027|5026=1|
5033=Winnipeg Commodity Exchange|5034=695|5035=3027|5026=1|
5033=GTIS Money Markets|5034=696|5035=3027|5026=1|
5033=ASX Equities, Futures, Warrants and Bonds Level 2|5034=697|5035=3027|5026=1|
5033=S&P Indices (CME Sourced)|5034=698|5035=3027|5026=1|
5033=SWX Swiss Exchange|5034=705|5035=3027|5026=1|
5033=Euronext Commodities Level 2|5034=706|5035=3027|5026=1|
5033=German Stock Exchange - Dow Jones STOXX Indices|5034=707|5035=3027|5026=1|
5033=OPRA Mitigated Exchange|5034=708|5035=3027|5026=1|
5033=Bern Stocks|5034=709|5035=3027|5026=1|
5033=Hong Kong Futures Exchange|5034=710|5035=3027|5026=1|
5033=OMX - VINX Indices|5034=711|5035=3027|5026=1|
5033=Hong Kong Stock Exchange|5034=712|5035=3027|5026=1|
5033=Singapore Exchange (SGX)|5034=713|5035=3027|5026=1|
5033=Kuala Lumpur Stock Exchange|5034=714|5035=3027|5026=1|
5033=SAFEX|5034=715|5035=3027|5026=1|
5033=NYSE Corporate Bonds (ABS-Automated Bond System)|5034=716|5035=3027|5026=1|
5033=ComStock Internal Test Exchange|5034=717|5035=3027|5026=1|
5033=New Zealand Futures Exchange|5034=718|5035=3027|5026=1|
5033=NYSE TickStream|5034=719|5035=3027|5026=1|
5033=Euronext Equities and Bonds Level 1 - Quotes|5034=720|5035=3027|5026=1|
5033=Malaysia Derivatives Exchange (KLI ONLY)|5034=721|5035=3027|5026=1|
5033=Swiss Bonds and Warrants|5034=722|5035=3027|5026=1|
5033=Singapore International Monetary Exchange (SIMEX)|5034=723|5035=3027|5026=1|
5033=FTSE BBC Index|5034=724|5035=3027|5026=1|
5033=OMX - Nordic Equities Level 1|5034=725|5035=3027|5026=1|
5033=Baltic Futures and Indices Exchange|5034=726|5035=3027|5026=1|
5033=New Zealand Futures Exchange Level 2|5034=727|5035=3027|5026=1|
5033=Australian Stock Exchange|5034=728|5035=3027|5026=1|
5033=NYMEX emiNY contracts|5034=729|5035=3027|5026=1|
5033=Euronext Indices|5034=730|5035=3027|5026=1|
5033=Nasdaq Market on Close|5034=737|5035=3027|5026=1|
5033=Euronext Derivatives - Equity and Index Options Level 1|5034=738|5035=3027|5026=1|
5033=Eurex Repos|5034=739|5035=3027|5026=1|
5033=Euronext Equities and Bonds Level 2|5034=740|5035=3027|5026=1|
5033=IOPV Data|5034=741|5035=3027|5026=1|
5033=London International Financial Future Exchange (LIFFE)|5034=742|5035=3027|5026=1|
5033=Milan Stock Exchange Level 1 (Equities, Warrants, New Market, Block Trades, OTC)|5034=743|5035=3027|5026=1|
5033=Swiss Indices (Formerly SOFFEX)|5034=744|5035=3027|5026=1|
5033=FTSE Indices|5034=745|5035=3027|5026=1|
5033=Tallin, Riga and Vilnius Stock Exchanges|5034=746|5035=3027|5026=1|
5033=German Regional Exchanges - Berlin, Hanover, Frankfurt, Dusseldorf, Neuer Market, Hamburg, Bremen an|5034=747|5035=3027|5026=1|
5033=EUREX German/European Derivatives (Futures and Options)|5034=748|5035=3027|5026=1|
5033=Sydney Futures Exchange|5034=749|5035=3027|5026=1|
5033=EuroMTS Indices|5034=750|5035=3027|5026=1|
5033=Inactive Exchange|5034=751|5035=3027|5026=1|
5033=Irish Stock Exchange Level 2|5034=752|5035=3027|5026=1|
5033=Euronext Interest Rate and Futures Options Level 1|5034=753|5035=3027|5026=1|
5033=Euronext Equities and Bonds Level 1 - Trades|5034=754|5035=3027|5026=1|
5033=London Stock Exchange Domestic (UK) Level 1|5034=755|5035=3027|5026=1|
5033=Intercontinental Exchange (ICE)|5034=756|5035=3027|5026=1|
5033=London Stock Exchange International Level 1|5034=757|5035=3027|5026=1|
5033=PLUS Mkts - Securities classed as Liquid by CESR traded on exhange Level 1|5034=758|5035=3027|5026=1|
5033=Sydney Futures Exchange Level 2|5034=759|5035=3027|5026=1|
5033=World Indices, Libor, Euribor, Eonia, and Misc.|5034=760|5035=3027|5026=1|
5033=PLUS Mkts - Securities not classed Liquid by CESR traded on exhange Level 2|5034=761|5035=3027|5026=1|
5033=Xetra|5034=762|5035=3027|5026=1|
5033=Platts Crude Oil -International|5034=801|5035=3027|5026=1|
5033=Platts Bunker Prices|5034=802|5035=3027|5026=1|
5033=Platts Futures Closing Prices|5034=803|5035=3027|5026=1|
5033=Platts Tanker Rates|5034=804|5035=3027|5026=1|
5033=Platts North American Natural Gas Prices Monthly|5034=805|5035=3027|5026=1|
5033=Platts  Intraday Indications|5034=806|5035=3027|5026=1|
5033=Platts European Natural Gas Prices|5034=807|5035=3027|5026=1|
5033=Platts Petroleum Derivatives Asia|5034=808|5035=3027|5026=1|
5033=Platts Feedstock Prices|5034=809|5035=3027|5026=1|
5033=Platts European Electricity Prices|5034=810|5035=3027|5026=1|
5033=Platts US LPGas Prices|5034=811|5035=3027|5026=1|
5033=Platts Electricity Forwards US|5034=812|5035=3027|5026=1|
5033=Platts Metals Prices|5034=813|5035=3027|5026=1|
5033=Platts Asia/AG Product Prices|5034=814|5035=3027|5026=1|
5033=Platts European Product Prices|5034=815|5035=3027|5026=1|
5033=Platts Petrochemical Prices|5034=816|5035=3027|5026=1|
5033=Platts US Product Prices - Light Ends / Latam|5034=817|5035=3027|5026=1|
5033=Platts International LPGas Prices|5034=818|5035=3027|5026=1|
5033=Platts US Racks Prices|5034=819|5035=3027|5026=1|
5033=Platts Misc. Petroleum Data (API/DOE Statistics, Indices, Forex, Weekly/Monthly/Averages|5034=820|5035=3027|5026=1|
5033=Platts US Electricity Prices|5034=821|5035=3027|5026=1|
5033=Platts US Product Prices  Resids|5034=822|5035=3027|5026=1|
5033=Platts Petroleum Derivatives Americas|5034=823|5035=3027|5026=1|
5033=Platts Crude Oil  N. America|5034=824|5035=3027|5026=1|
5033=Platts Yields & Netbacks|5034=825|5035=3027|5026=1|
5033=Platts Petroleum Derivatives EMEA|5034=826|5035=3027|5026=1|
5033=LSE Level 2 Order Book|5034=865|5035=3027|5026=1|
5033=Lima Stock Exchange Level 1 (BVL)|5034=866|5035=3027|5026=1|
5033=Swiss Stock Exchange Level 2|5034=867|5035=3027|5026=1|
5033=Prague Level 2|5034=868|5035=3027|5026=1|
5033=Swiss Bonds and Warrants Level 2|5034=869|5035=3027|5026=1|
5033=Vienna Cash Market Level 2|5034=870|5035=3027|5026=1|
5033=iBoxx Euro Consolidated|5034=871|5035=3027|5026=1|
5033=iBoxx Sterling Consolidated|5034=872|5035=3027|5026=1|
5033=LSE International Level 2|5034=873|5035=3027|5026=1|
5033=Bratislava Stock Exchange: Level 1|5034=874|5035=3027|5026=1|
5033=Bratislava Stock Exchange: Level 2|5034=875|5035=3027|5026=1|
5033=Hong Kong Futures Exchange Level 2|5034=876|5035=3027|5026=1|
5033=Tullett - Benchmark and off-the-run Government Bonds|5034=877|5035=3027|5026=1|
5033=Tullett - Interest Rate Swaps, FRAs and OIS|5034=878|5035=3027|5026=1|
5033=Tullett - Spot FX, Forward FX, NDFs and Cash Deposit|5034=879|5035=3027|5026=1|
5033=Tullett - FX Options|5034=880|5035=3027|5026=1|
5033=Tullett - Interest Rate Options and Swaptions (ATM)|5034=881|5035=3027|5026=1|
5033=Tullett - Mortgage Data|5034=882|5035=3027|5026=1|
5033=Tullett - Inflation Derivatives|5034=883|5035=3027|5026=1|
5033=Tullett - Out of the Money Swaptions and IR Option Surfaces|5034=884|5035=3027|5026=1|
5033=Tullett - Credit Default Swaps|5034=885|5035=3027|5026=1|
5033=PLUS Markets - Securities not classed Liquid by CESR traded off Exch Level 2|5034=886|5035=3027|5026=1|
5033=ASX ITS Index|5034=887|5035=3027|5026=1|
5033=ASX ITS Options Level 2|5034=888|5035=3027|5026=1|
5033=ASX ITS Options Level 1|5034=889|5035=3027|5026=1|
5033=LMEmini Level 1|5034=890|5035=3027|5026=1|
5033=FTSE  Index Xinhua|5034=897|5035=3027|5026=1|
5033=Shenzen Stock Exchange Xinhua|5034=898|5035=3027|5026=1|
5033=Shanghai Stock Exchange Xinhua|5034=899|5035=3027|5026=1|
5033=Milan Bonds Level 1|5034=900|5035=3027|5026=1|
5033=Milan Stocks Level 2|5034=901|5035=3027|5026=1|
5033=Milan Indices|5034=902|5035=3027|5026=1|
5033=Milan Derivatives (Futures and Options)|5034=903|5035=3027|5026=1|
5033=Athens Stock Exchange|5034=904|5035=3027|5026=1|
5033=Inactive Exchange starting Jan 3, 2007; was GFI FX Options - 4 point smile|5034=905|5035=3027|5026=1|
5033=OMX - Nordic Derivatives Level 1|5034=906|5035=3027|5026=1|
5033=Athens Stock Exchange Indices|5034=907|5035=3027|5026=1|
5033=Stuttgart Derivatives Exchange|5034=908|5035=3027|5026=1|
5033=KOSDAQ Level 1|5034=909|5035=3027|5026=1|
5033=Korea Stock Exchange|5034=910|5035=3027|5026=1|
5033=Bombay Stock Exchange Level 1|5034=911|5035=3027|5026=1|
5033=Bombay Stock Exchange Indices and SENSEX|5034=912|5035=3027|5026=1|
5033=JASDAQ|5034=913|5035=3027|5026=1|
5033=ETF Project Fixed Income Valuations|5034=914|5035=3027|5026=1|
5033=Taiwan OTC [ E1:Sym] and UTS [E:Sym]|5034=915|5035=3027|5026=1|
5033=Taiwan Stock Exchange|5034=916|5035=3027|5026=1|
5033=ICAP: Deposits and CDs|5034=917|5035=3027|5026=1|
5033=New Zealand Stock Exchange|5034=918|5035=3027|5026=1|
5033=Johannesburg Stock Exchange|5034=919|5035=3027|5026=1|
5033=Thailand Stock Exchange|5034=920|5035=3027|5026=1|
5033=Korean Stock Exchange Indices|5034=921|5035=3027|5026=1|
5033=UTC Time Stamp|5034=922|5035=3027|5026=1|
5033=Inactive Exchange|5034=929|5035=3027|5026=1|
5033=LME Level 1|5034=930|5035=3027|5026=1|
5033=LME Level 2|5034=931|5035=3027|5026=1|
5033=Turkey Stock Exchange|5034=932|5035=3027|5026=1|
5033=POSIT- ITG Stock Exchange|5034=933|5035=3027|5026=1|
5033=MSCI Indices|5034=934|5035=3027|5026=1|
5033=ICAP: Interest Rate Swaps|5034=935|5035=3027|5026=1|
5033=Tokyo Stock Exchange Level 2|5034=936|5035=3027|5026=1|
5033=Brazilian Mercantile and Futures Exchange (BM&F)|5034=937|5035=3027|5026=1|
5033=Hong Kong Stock Exchange Level 2|5034=938|5035=3027|5026=1|
5033=Pink Sheets Level 1 (Sourced from PinkSheets.com)|5034=939|5035=3027|5026=1|
5033=Pink Sheets Level 2(Sourced from PinkSheets.com)|5034=940|5035=3027|5026=1|
5033=National Stock Exchange of India - Equities and Indices|5034=941|5035=3027|5026=1|
5033=LMEmini Level 2|5034=942|5035=3027|5026=1|
5033=National Stock Exchange of India - Futures and Options arket|5034=943|5035=3027|5026=1|
5033=Warsaw Stock Exchange - Level 1|5034=944|5035=3027|5026=1|
5033=CBOT E-Mini Contracts Level-2|5034=945|5035=3027|5026=1|
5033=Oslo Stock Exchange Level 1|5034=946|5035=3027|5026=1|
5033=Oslo Stock Exchange Level 2|5034=947|5035=3027|5026=1|
5033=OMX - Nordic Derivatives Level 2|5034=948|5035=3027|5026=1|
5033=OMX - Nordic Fixed Income Level 2|5034=949|5035=3027|5026=1|
5033=Budapest  Stock Exchange Equities|5034=950|5035=3027|5026=1|
5033=Budapest  Stock Exchange Indices|5034=951|5035=3027|5026=1|
5033=Swiss Non Listed Investment Funds|5034=952|5035=3027|5026=1|
5033=OMX - Nordic Fixed Income Level 1|5034=953|5035=3027|5026=1|
5033=Irish Stock Exchange Bonds & Funds|5034=954|5035=3027|5026=1|
5033=Taiwan Bond|5034=961|5035=3027|5026=1|
5033=Irish Stock Exchange Equities|5034=962|5035=3027|5026=1|
5033=CBOT - ECBOT Depth|5034=963|5035=3027|5026=1|
5033=Buenos Aires Stock Exchange Stock Bonds, Indices|5034=964|5035=3027|5026=1|
5033=Brazilian SOMA|5034=965|5035=3027|5026=1|
5033=Spanish Stock Exchange Level 1 Plus (Best Bid and Ask Prices)|5034=966|5035=3027|5026=1|
5033=Vienna Derivatives Market Level 1|5034=967|5035=3027|5026=1|
5033=Vienna Cash Market Level 1|5034=968|5035=3027|5026=1|
5033=ICAP: Fixed Income (excl US Treasuries)|5034=969|5035=3027|5026=1|
5033=GTIS Energy Prices|5034=970|5035=3027|5026=1|
5033=Tokyo Stock Exchange End of Day|5034=971|5035=3027|5026=1|
5033=London Stock Exchange Covered Warrants Level 1|5034=972|5035=3027|5026=1|
5033=Hanover Commodities Exchange|5034=973|5035=3027|5026=1|
5033=Inactive Exchange starting Jan 3, 2007; was GFI - Repos|5034=974|5035=3027|5026=1|
5033=Stuttgart Equities, Bonds and Indices Exchange|5034=975|5035=3027|5026=1|
5033=German Stock Exchange Indices and ETFs|5034=976|5035=3027|5026=1|
5033=Irish Stock Exchange Indices|5034=977|5035=3027|5026=1|
5033=Newex Stocks Eastern Europe Stocks|5034=978|5035=3027|5026=1|
5033=European Energy Exchange|5034=979|5035=3027|5026=1|
5033=Newex Indices|5034=980|5035=3027|5026=1|
5033=Sao Paulo Stock Exchange (BOVESPA)|5034=981|5035=3027|5026=1|
5033=Santiago Stock Exchange (Chile)|5034=982|5035=3027|5026=1|
5033=Caracas Stock Exchange Regular Term and Counted (SIF sourced)|5034=983|5035=3027|5026=1|
5033=Mexico Stock Exchange|5034=984|5035=3027|5026=1|
5033=Spanish Funds (Fondos FIM, FIAMM & Tesoros)|5034=985|5035=3027|5026=1|
5033=Spanish Fixed Income (AIAF)|5034=986|5035=3027|5026=1|
5033=BAL_SHT_DATE[Giving effect to new financing]|5034=3176098|5035=3035|5026=1|
5033=BAL_SHT_DATE[Pro forma]|5034=3176102|5035=3035|5026=1|
5033=BAL_SHT_DATE[Currency of country of origin]|5034=3176105|5035=3035|5026=1|
5033=BAL_SHT_DATE[Combined various classes]|5034=3176111|5035=3035|5026=1|
5033=COMMON_SHRS_OUT[Giving effect to new financing]|5034=3180098|5035=3035|5026=1|
5033=COMMON_SHRS_OUT[Pro forma]|5034=3180102|5035=3035|5026=1|
5033=COMMON_SHRS_OUT[Currency of country of origin]|5034=3180105|5035=3035|5026=1|
5033=COMMON_SHRS_OUT[Combined various classes]|5034=3180111|5035=3035|5026=1|
5033=DIV_PRICE[Based on last years payment]|5034=3181099|5035=3035|5026=1|
5033=DIV_PRICE[Dividend converted to U.S. funds]|5034=3181100|5035=3035|5026=1|
5033=DIV_PRICE[Excluding extras]|5034=3181101|5035=3035|5026=1|
5033=DIV_PRICE[Pro forma]|5034=3181102|5035=3035|5026=1|
5033=DIV_PRICE[Previous record (if any) not available]|5034=3181103|5035=3035|5026=1|
5033=DIV_PRICE[In Canadian funds]|5034=3181104|5035=3035|5026=1|
5033=DIV_PRICE[Stock of another company]|5034=3181106|5035=3035|5026=1|
5033=DIV_PRICE[Includes extras]|5034=3181107|5035=3035|5026=1|
5033=DIV_PRICE[Also stock]|5034=3181110|5035=3035|5026=1|
5033=DIV_PRICE[Dividend Paid a/c arrears]|5034=3181112|5035=3035|5026=1|
5033=DIV_PRICE[Less tax country of origin]|5034=3181114|5035=3035|5026=1|
5033=DIV_PRICE[Dividend from capital gains]|5034=3181115|5035=3035|5026=1|
5033=DIV_PRICE[Excludeds dividend from capital gains]|5034=3181116|5035=3035|5026=1|
5033=DIV_PRICE[Includes extras and stock]|5034=3181117|5035=3035|5026=1|
5033=DIV_RATE[Based on last years payment]|5034=3182099|5035=3035|5026=1|
5033=DIV_RATE[Dividend converted to U.S. funds]|5034=3182100|5035=3035|5026=1|
5033=DIV_RATE[Excluding extras]|5034=3182101|5035=3035|5026=1|
5033=DIV_RATE[Pro forma]|5034=3182102|5035=3035|5026=1|
5033=DIV_RATE[Previous record (if any) not available]|5034=3182103|5035=3035|5026=1|
5033=DIV_RATE[In Canadian funds]|5034=3182104|5035=3035|5026=1|
5033=DIV_RATE[Stock of another company]|5034=3182106|5035=3035|5026=1|
5033=DIV_RATE[Includes extras]|5034=3182107|5035=3035|5026=1|
5033=DIV_RATE[Also stock]|5034=3182110|5035=3035|5026=1|
5033=DIV_RATE[Dividend Paid a/c arrears]|5034=3182112|5035=3035|5026=1|
5033=DIV_RATE[Less tax country of origin]|5034=3182114|5035=3035|5026=1|
5033=DIV_RATE[Dividend from capital gains]|5034=3182115|5035=3035|5026=1|
5033=DIV_RATE[Excludeds dividend from capital gains]|5034=3182116|5035=3035|5026=1|
5033=DIV_RATE[Includes extras and stock]|5034=3182117|5035=3035|5026=1|
5033=DIV_YIELD[Based on last years payment]|5034=3183099|5035=3035|5026=1|
5033=DIV_YIELD[Dividend converted to U.S. funds]|5034=3183100|5035=3035|5026=1|
5033=DIV_YIELD[Excluding extras]|5034=3183101|5035=3035|5026=1|
5033=DIV_YIELD[Pro forma]|5034=3183102|5035=3035|5026=1|
5033=DIV_YIELD[Previous record (if any) not available]|5034=3183103|5035=3035|5026=1|
5033=DIV_YIELD[In Canadian funds]|5034=3183104|5035=3035|5026=1|
5033=DIV_YIELD[Stock of another company]|5034=3183106|5035=3035|5026=1|
5033=DIV_YIELD[Includes extras]|5034=3183107|5035=3035|5026=1|
5033=DIV_YIELD[Also stock]|5034=3183110|5035=3035|5026=1|
5033=DIV_YIELD[Dividend Paid a/c arrears]|5034=3183112|5035=3035|5026=1|
5033=DIV_YIELD[Less tax country of origin]|5034=3183114|5035=3035|5026=1|
5033=DIV_YIELD[Dividend from capital gains]|5034=3183115|5035=3035|5026=1|
5033=DIV_YIELD[Excludeds dividend from capital gains]|5034=3183116|5035=3035|5026=1|
5033=DIV_YIELD[Includes extras and stock]|5034=3183117|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Fixed charges times earned]|5034=3184098|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Company only (unconsolidated)]|5034=3184099|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Deficit]|5034=3184100|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[S&P estimate]|5034=3184101|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Pro forma]|5034=3184102|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Fully diluted earnings]|5034=3184103|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Currency of country of origin]|5034=3184105|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Interim periods reflect prior or future years]|5034=3184107|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Interim not comparable with annual earnings]|5034=3184108|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Net asset value]|5034=3184110|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Combined classes of stock]|5034=3184111|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Preliminary]|5034=3184112|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Primary earnings with dilutive common equivalents]|5034=3184114|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Before tax loss carry forward]|5034=3184115|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Partial year]|5034=3184116|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Net gain from operations]|5034=3184117|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Diluted EPS]|5034=3184118|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Exclude extraordinary income]|5034=3184119|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Include extraordinary income]|5034=3184120|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Exclude extraordinary charges]|5034=3184121|5035=3035|5026=1|
5033=ERN_12MTHS_PS_PRICE[Include extraordinary charges]|5034=3184122|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Fixed charges times earned]|5034=3185098|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Company only (unconsolidated)]|5034=3185099|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Deficit]|5034=3185100|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[S&P estimate]|5034=3185101|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Pro forma]|5034=3185102|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Fully diluted earnings]|5034=3185103|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Currency of country of origin]|5034=3185105|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Interim periods reflect prior or future years]|5034=3185107|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Interim not comparable with annual earnings]|5034=3185108|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Net asset value]|5034=3185110|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Combined classes of stock]|5034=3185111|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Preliminary]|5034=3185112|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Primary earnings with dilutive common equivalents]|5034=3185114|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Before tax loss carry forward]|5034=3185115|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Partial year]|5034=3185116|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Net gain from operations]|5034=3185117|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Diluted EPS]|5034=3185118|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Exclude extraordinary income]|5034=3185119|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Include extraordinary income]|5034=3185120|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Exclude extraordinary charges]|5034=3185121|5035=3035|5026=1|
5033=ERN_CURRENTYR_PS_PRICE[Include extraordinary charges]|5034=3185122|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Fixed charges times earned]|5034=3186098|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Company only (unconsolidated)]|5034=3186099|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Deficit]|5034=3186100|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[S&P estimate]|5034=3186101|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Pro forma]|5034=3186102|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Fully diluted earnings]|5034=3186103|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Currency of country of origin]|5034=3186105|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Interim periods reflect prior or future years]|5034=3186107|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Interim not comparable with annual earnings]|5034=3186108|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Net asset value]|5034=3186110|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Combined classes of stock]|5034=3186111|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Preliminary]|5034=3186112|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Primary earnings with dilutive common equivalents]|5034=3186114|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Before tax loss carry forward]|5034=3186115|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Partial year]|5034=3186116|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Net gain from operations]|5034=3186117|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Diluted EPS]|5034=3186118|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Exclude extraordinary income]|5034=3186119|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Include extraordinary income]|5034=3186120|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Exclude extraordinary charges]|5034=3186121|5035=3035|5026=1|
5033=ERN_PREV_INTERIM_PS_PRICE[Include extraordinary charges]|5034=3186122|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Fixed charges times earned]|5034=3187098|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Company only (unconsolidated)]|5034=3187099|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Deficit]|5034=3187100|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[S&P estimate]|5034=3187101|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Pro forma]|5034=3187102|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Fully diluted earnings]|5034=3187103|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Currency of country of origin]|5034=3187105|5035=3035|5026=1|
5033=ERN_INTERIM_PS_PRICE[Interim periods reflect prior or future years]|5034=3187107|5035=3035|5026=1|
