5035=3478|5010=UNDERLYING_4.STRIKE_2.PRICE|5011=25|5012=FLOAT|5002=1
5035=1378|5010=UNDERLYING_4.STRIKE_3.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1383|5010=UNDERLYING_4.STRIKE_3.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1373|5010=UNDERLYING_4.STRIKE_3.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3483|5010=UNDERLYING_4.STRIKE_3.PRICE|5011=25|5012=FLOAT|5002=1
5035=1393|5010=UNDERLYING_4.STRIKE_4.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1398|5010=UNDERLYING_4.STRIKE_4.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1388|5010=UNDERLYING_4.STRIKE_4.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3488|5010=UNDERLYING_4.STRIKE_4.PRICE|5011=25|5012=FLOAT|5002=1
5035=3443|5010=UNDERLYING_4.SYMBOL|5011=20|5012=STRING|5002=1
5035=3453|5010=UNDERLYING_4.WEIGHT|5011=25|5012=FLOAT|5002=1
5035=1339|5010=UNDERLYING_5.BASE.PRICE|5011=25|5012=FLOAT|5002=1
5035=3469|5010=UNDERLYING_5.CURRENCY|5011=3|5012=STRING|5002=1
5035=3434|5010=UNDERLYING_5.DESC|5011=50|5012=STRING|5002=1
5035=3464|5010=UNDERLYING_5.INITIAL.PRICE|5011=25|5012=FLOAT|5002=1
5035=3439|5010=UNDERLYING_5.ISIN|5011=12|5012=STRING|5002=1
5035=3449|5010=UNDERLYING_5.MIC|5011=4|5012=STRING|5002=1
5035=3459|5010=UNDERLYING_5.RATIO|5011=25|5012=FLOAT|5002=1
5035=1349|5010=UNDERLYING_5.STRIKE_1.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1354|5010=UNDERLYING_5.STRIKE_1.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1344|5010=UNDERLYING_5.STRIKE_1.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3474|5010=UNDERLYING_5.STRIKE_1.PRICE|5011=25|5012=FLOAT|5002=1
5035=1364|5010=UNDERLYING_5.STRIKE_2.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1369|5010=UNDERLYING_5.STRIKE_2.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1359|5010=UNDERLYING_5.STRIKE_2.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3479|5010=UNDERLYING_5.STRIKE_2.PRICE|5011=25|5012=FLOAT|5002=1
5035=1379|5010=UNDERLYING_5.STRIKE_3.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1384|5010=UNDERLYING_5.STRIKE_3.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1374|5010=UNDERLYING_5.STRIKE_3.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3484|5010=UNDERLYING_5.STRIKE_3.PRICE|5011=25|5012=FLOAT|5002=1
5035=1394|5010=UNDERLYING_5.STRIKE_4.DISTANCE|5011=25|5012=FLOAT|5002=1
5035=1399|5010=UNDERLYING_5.STRIKE_4.DISTANCE.PCT|5011=25|5012=FLOAT|5002=1
5035=1389|5010=UNDERLYING_5.STRIKE_4.KNOCK.STATUS|5011=20|5012=INTEGER|5002=1
5035=3489|5010=UNDERLYING_5.STRIKE_4.PRICE|5011=25|5012=FLOAT|5002=1
5035=3444|5010=UNDERLYING_5.SYMBOL|5011=20|5012=STRING|5002=1
5035=3454|5010=UNDERLYING_5.WEIGHT|5011=25|5012=FLOAT|5002=1
5035=3752|5010=UNITS.OUSTANDING|5011=20|5012=INTEGER|5002=1
5035=1480|5010=UNOFFICIAL.BUYER.PRICE|5011=25|5012=FLOAT|5002=1
5035=1481|5010=UNOFFICIAL.SELLER.PRICE|5011=25|5012=FLOAT|5002=1
5035=469|5010=UPDATE.ACTION|5011=20|5012=INTEGER|5002=1
5035=1046|5010=UPPER.PRICE.BAND|5011=25|5012=FLOAT|5002=1
5035=3415|5010=UPSIDE.PARTICIPATION|5011=25|5012=FLOAT|5002=1
5035=3809|5010=URL|5011=240|5012=STRING|5002=1
5035=5071|5010=USER.ACTION|5011=10|5012=STRING|5002=0
5035=13358|5010=USER.CURRENT.NUM.LOGINS|5011=20|5012=INTEGER|5002=0
5035=13307|5010=USER.EXCHANGES|5011=2048|5012=STRING|5002=0
5035=13308|5010=USER.FILTER.IDS|5011=512|5012=STRING|5002=0
5035=13309|5010=USER.NEWS.IDS|5011=1024|5012=STRING|5002=0
5035=5028|5010=USER_NAME|5011=35|5012=STRING|5002=0
5035=5029|5010=USER_PASSWORD|5011=29|5012=STRING|5002=0
5035=3772|5010=VALUE.RATIO|5011=20|5012=INTEGER|5002=1
5035=1228|5010=VALUE_AT_RISK|5011=25|5012=FLOAT|5002=1
5035=3366|5010=VARIABLE.TICK.SIZE|5011=240|5012=STRING|5002=1
5035=784|5010=VARIATION.PRICE_IND|5011=20|5012=INTEGER|5002=1
5035=3332|5010=VEGA|5011=25|5012=FLOAT|5002=1
5035=1081|5010=VEGA.VOLATILITY.SENSITIVITY|5011=25|5012=FLOAT|5002=1
5035=1023|5010=VELOCITY.RATIO|5011=25|5012=FLOAT|5002=1
5035=938|5010=VENUES.EXCL|5011=80|5012=STRING|5002=1
5035=937|5010=VENUES.INCL|5011=80|5012=STRING|5002=1
5035=939|5010=VENUES.INCL.SYMS|5011=160|5012=STRING|5002=1
5035=595|5010=VOL.ALERT|5011=1|5012=BOOL|5002=1
5035=713|5010=VOL_WEIGHTED.OPEN|5011=25|5012=FLOAT|5002=1
5035=3049|5010=VOLATILITY|5011=25|5012=FLOAT|5002=1
5035=972|5010=VOLATILITY.ASK|5011=25|5012=FLOAT|5002=1
5035=971|5010=VOLATILITY.BID|5011=25|5012=FLOAT|5002=1
5035=973|5010=VOLATILITY.MID|5011=25|5012=FLOAT|5002=1
5035=1273|5010=VOLATILITY.SPREAD|5011=25|5012=FLOAT|5002=1
5035=3687|5010=VOLUME.DIMENSION|5011=20|5012=INTEGER|5002=1
5035=3914|5010=VOLUME.UNITS|5011=20|5012=INTEGER|5002=1
5035=3698|5010=VOTING.POWER|5011=25|5012=FLOAT|5002=1
5035=1128|5010=VQ.OPEN_INT|5011=20|5012=INTEGER|5002=1
5035=1138|5010=VQ.PRIOR.SESSION.YEST.TRADE.VOL|5011=20|5012=INTEGER|5002=1
5035=1210|5010=VQ.SETTLE.DATE|5011=20|5012=INTEGER|5002=1
5035=1127|5010=VQ.TRADE.VOL|5011=20|5012=INTEGER|5002=1
5035=1139|5010=VQ.YEST.TRADE.VOL|5011=20|5012=INTEGER|5002=1
5035=474|5010=VWAP|5011=25|5012=FLOAT|5002=1
5035=1466|5010=WAREHOUSE.STOCK.CLOSING|5011=20|5012=INTEGER|5002=1
5035=1468|5010=WAREHOUSE.STOCK.IN|5011=20|5012=INTEGER|5002=1
5035=1470|5010=WAREHOUSE.STOCK.MOVED|5011=20|5012=INTEGER|5002=1
5035=1467|5010=WAREHOUSE.STOCK.OPENING|5011=20|5012=INTEGER|5002=1
5035=1469|5010=WAREHOUSE.STOCK.OUT|5011=20|5012=INTEGER|5002=1
5035=1472|5010=WAREHOUSE.WARRANTS.CANCELLED|5011=20|5012=INTEGER|5002=1
5035=1471|5010=WAREHOUSE.WARRANTS.CLOSING|5011=20|5012=INTEGER|5002=1
5035=1474|5010=WAREHOUSE.WARRANTS.HELD|5011=20|5012=INTEGER|5002=1
5035=1473|5010=WAREHOUSE.WARRANTS.UNALLOCATED|5011=25|5012=FLOAT|5002=1
5035=32768|5010=WARN.MSG.FETCH|5011=20|5012=INTEGER|5002=0
5035=689|5010=WARRANT.RATIO.VALUE|5011=20|5012=INTEGER|5002=1
5035=3084|5010=WEB_ADDRESS|5011=50|5012=STRING|5002=0
5035=3045|5010=WEEK52.HIGH.COUNT|5011=20|5012=INTEGER|5002=1
5035=3046|5010=WEEK52.LOW.COUNT|5011=20|5012=INTEGER|5002=1
5035=3060|5010=WEEK52.TRADE.HIGH|5011=25|5012=FLOAT|5002=1
5035=589|5010=WEEK52.TRADE.HIGH.ALERT|5011=1|5012=BOOL|5002=1
5035=3024|5010=WEEK52.TRADE.HIGH_DATE|5011=20|5012=INTEGER|5002=0
5035=3266|5010=WEEK52.TRADE.HIGH_DATE_UDT|5011=25|5012=DATETIME|5002=1
5035=3061|5010=WEEK52.TRADE.LOW|5011=25|5012=FLOAT|5002=1
5035=587|5010=WEEK52.TRADE.LOW.ALERT|5011=1|5012=BOOL|5002=1
5035=3025|5010=WEEK52.TRADE.LOW_DATE|5011=20|5012=INTEGER|5002=0
5035=3267|5010=WEEK52.TRADE.LOW_DATE_UDT|5011=25|5012=DATETIME|5002=1
5035=190|5010=WEIGHTED.AVERAGE.BUY.PRICE|5011=25|5012=FLOAT|5002=1
5035=875|5010=WEIGHTED.AVERAGE.MATURITY|5011=20|5012=INTEGER|5002=1
5035=191|5010=WEIGHTED.AVERAGE.SELL.PRICE|5011=25|5012=FLOAT|5002=1
5035=3085|5010=WRAPS|5011=60|5012=STRING|5002=1
5035=702|5010=XETRA.TRADE.PRICE|5011=25|5012=FLOAT|5002=1
5035=701|5010=XETRA.TRADE.SIZE|5011=20|5012=INTEGER|5002=1
5035=707|5010=XETRA.TRADE.TYPE|5011=20|5012=INTEGER|5002=1
5035=49212|5010=XS.BUS.CONNECTIONS.AVAIL|5011=25|5012=FLOAT|5002=0
5035=49211|5010=XS.BUS.CONNECTIONS.TOTAL|5011=25|5012=FLOAT|5002=0
5035=49205|5010=XS.BUS.MEM.AVAIL|5011=25|5012=FLOAT|5002=0
5035=49206|5010=XS.BUS.MEM.AVAIL.LARGEST|5011=25|5012=FLOAT|5002=0
5035=49204|5010=XS.BUS.MEM.TOTAL|5011=25|5012=FLOAT|5002=0
5035=49210|5010=XS.BUS.MSGIDS.AVAIL|5011=25|5012=FLOAT|5002=0
5035=49209|5010=XS.BUS.MSGIDS.TOTAL|5011=25|5012=FLOAT|5002=0
5035=49208|5010=XS.BUS.TRIDS.AVAIL|5011=25|5012=FLOAT|5002=0
5035=49207|5010=XS.BUS.TRIDS.TOTAL|5011=25|5012=FLOAT|5002=0
5035=49201|5010=XS.CONN.COUNT|5011=20|5012=INTEGER|5002=0
5035=49226|5010=XS.DAYS.INACTIVE.COUNT|5011=2|5012=STRING|5002=0
5035=49193|5010=XS.DEPTH.RATE|5011=25|5012=FLOAT|5002=0
5035=49198|5010=XS.DEPTH.RECORD.COUNT|5011=25|5012=FLOAT|5002=0
5035=49195|5010=XS.FEED.KBPS|5011=25|5012=FLOAT|5002=0
5035=49196|5010=XS.FEED.MSG.RATE|5011=25|5012=FLOAT|5002=0
5035=49200|5010=XS.INTERVAL.RATE|5011=25|5012=FLOAT|5002=0
5035=49175|5010=XS.MODULE.NAME|5011=64|5012=STRING|5002=0
5035=49177|5010=XS.MODULE.PID|5011=20|5012=INTEGER|5002=0
5035=49176|5010=XS.MODULE.VERSION|5011=64|5012=STRING|5002=0
5035=49219|5010=XS.MSG.DROP.ALL.COUNT|5011=20|5012=INTEGER|5002=0
5035=49218|5010=XS.MSG.DROP.COUNT|5011=20|5012=INTEGER|5002=0
5035=49217|5010=XS.MSGS.DROPPED|5011=20|5012=INTEGER|5002=0
5035=49222|5010=XS.RECORD.ADD.NUM|5011=20|5012=INTEGER|5002=0
5035=49197|5010=XS.RECORD.COUNT|5011=25|5012=FLOAT|5002=0
5035=49223|5010=XS.RECORD.DELETE.NUM|5011=20|5012=INTEGER|5002=0
5035=49192|5010=XS.SNAP.RATE|5011=25|5012=FLOAT|5002=0
5035=49216|5010=XS.SOCKOUT.FULL|5011=20|5012=INTEGER|5002=0
5035=49199|5010=XS.TAS.RATE|5011=25|5012=FLOAT|5002=0
5035=49214|5010=XS.TRACED|5011=20|5012=INTEGER|5002=0
5035=49202|5010=XS.TX.KBPS|5011=25|5012=FLOAT|5002=0
5035=49203|5010=XS.TX.MSG.RATE|5011=25|5012=FLOAT|5002=0
5035=49215|5010=XS.USER.IP|5011=64|5012=STRING|5002=0
5035=49194|5010=XS.WILDCARD.RATE|5011=25|5012=FLOAT|5002=0
5035=1285|5010=YEST.ASK.CLOSE|5011=25|5012=FLOAT|5002=1
5035=499|5010=YEST.BID.CLOSE|5011=25|5012=FLOAT|5002=1
5035=261|5010=YEST.COUPON.EX.PRICE|5011=25|5012=FLOAT|5002=0
5035=619|5010=YEST.DIRECT.YIELD|5011=25|5012=FLOAT|5002=1
5035=3028|5010=YEST.DIV.PCT.CLOSE|5011=29|5012=STRING|5002=0
5035=3093|5010=YEST.MATURITY.YIELD|5011=25|5012=FLOAT|5002=0
5035=360|5010=YEST.NAV.PRICE|5011=25|5012=FLOAT|5002=1
5035=38|5010=YEST.PART.CLOSE|5011=25|5012=FLOAT|5002=1
5035=419|5010=YEST.SETTLE.PRICE|5011=25|5012=FLOAT|5002=0
5035=407|5010=YEST.TRADE.CLOSE|5011=25|5012=FLOAT|5002=1
5035=599|5010=YEST.TRADE.MEAN.PRICE|5011=25|5012=FLOAT|5002=0
5035=408|5010=YEST.TRADE.OFFICIAL.CLOSE|5011=25|5012=FLOAT|5002=0
5035=409|5010=YEST.TRADE.REF.CLOSE|5011=25|5012=FLOAT|5002=1
5035=473|5010=YEST.TRADE.VOL|5011=20|5012=INTEGER|5002=1
5035=3091|5010=YEST.YIELD|5011=25|5012=FLOAT|5002=1
5035=3086|5010=YIELD|5011=25|5012=FLOAT|5002=1
5035=1065|5010=YIELD.AVERAGE|5011=25|5012=FLOAT|5002=1
5035=1265|5010=YIELD.CLOSE|5011=25|5012=FLOAT|5002=1
5035=1174|5010=YIELD.DIRECTION|5011=20|5012=INTEGER|5002=1
5035=1063|5010=YIELD.HIGH|5011=25|5012=FLOAT|5002=1
5035=1062|5010=YIELD.LAST.EVER|5011=25|5012=FLOAT|5002=1
5035=1064|5010=YIELD.LOW|5011=25|5012=FLOAT|5002=1
5035=1264|5010=YIELD.OPEN|5011=25|5012=FLOAT|5002=1
5035=1074|5010=YIELD.POSITION|5011=20|5012=INTEGER|5002=1
5035=647|5010=YIELD_IND|5011=20|5012=INTEGER|5002=0
5035=3058|5010=YR.DIV.RANGE.REF.PRICE|5011=25|5012=STRING|5002=1
5035=3065|5010=YR.RANGE.REF.HILO|5011=2|5012=STRING|5002=1
5035=3095|5010=YR1.DIV.PRICE|5011=25|5012=FLOAT|5002=1
5035=3195|5010=YR1.DIV.PRICE.FN|5011=5|5012=STRING|5002=0
5035=3101|5010=YR1.REVENUE|5011=25|5012=FLOAT|5002=0
5035=3098|5010=YR1.TRADE.HIGH|5011=25|5012=FLOAT|5002=0
5035=3099|5010=YR1.TRADE.LOW|5011=25|5012=FLOAT|5002=0
5035=3102|5010=YR2.DIV.PRICE|5011=25|5012=FLOAT|5002=1
5035=3199|5010=YR2.DIV.PRICE.FN|5011=5|5012=STRING|5002=0
5035=3108|5010=YR2.REVENUE|5011=25|5012=FLOAT|5002=0
5035=3105|5010=YR2.TRADE.HIGH|5011=25|5012=FLOAT|5002=0
5035=3106|5010=YR2.TRADE.LOW|5011=25|5012=FLOAT|5002=0
5035=3109|5010=YR3.DIV.PRICE|5011=25|5012=FLOAT|5002=1
5035=3200|5010=YR3.DIV.PRICE.FN|5011=5|5012=STRING|5002=0
5035=3115|5010=YR3.REVENUE|5011=25|5012=FLOAT|5002=0
5035=3112|5010=YR3.TRADE.HIGH|5011=25|5012=FLOAT|5002=0
5035=3113|5010=YR3.TRADE.LOW|5011=25|5012=FLOAT|5002=0
5035=3116|5010=YR4.DIV.PRICE|5011=25|5012=FLOAT|5002=1
5035=3201|5010=YR4.DIV.PRICE.FN|5011=5|5012=STRING|5002=0
5035=3122|5010=YR4.REVENUE|5011=25|5012=FLOAT|5002=0
5035=3119|5010=YR4.TRADE.HIGH|5011=25|5012=FLOAT|5002=0
5035=3120|5010=YR4.TRADE.LOW|5011=25|5012=FLOAT|5002=0
5035=1490|5010=Z.SPREAD|5011=25|5012=FLOAT|5002=1
